eventID;lnr;;period;dam;prove;N_daph;N_cop;N_naup;N_bos;l_daph_mm;l_cop_mm;l_naup_mm;l_bos_mm;m_daph_ug;m_cop_ug;m_naup_ug;m_bos_ug;B_daph_ugL;B_cop_ugL;B_naup_ugL;B_bos_ugL;period;dam;prove;N_daph_1;N_cop_1;N_naup_1;N_bos_1;B_daph_ugL_1;B_cop_ugL_1;B_naup_ugL_1;B_bos_ugL_1;comments;
eb498ed9-dc7f-431a-a8b9-d5febd56806f;168;29.07.2013;2;14;3;68;0;0;0;1.026;NA;NA;NA;4.482;NA;NA;NA;15.23715589;0;0;0;2;14;3;45;4;0;0;12.62795514;0.881357915;0;0;NA;
4ce72bb4-5ad8-42c3-838e-0bb0f4968fd2;169;29.07.2013;2;15;1;2;13;0;0;0.657;0.696;0.165;NA;2.592;4.83;NA;NA;0.25922878;3.139692598;0;0;2;15;1;5;105;19;0;0.808657875;26.70198212;1.559055885;0;NA;
06a42d1e-7207-4bc8-bf60-f450fb4cd314;170;29.07.2013;2;15;2;3;12;0;0;0.657;0.696;0.165;NA;2.592;4.83;NA;NA;0.38884317;2.898177783;0;0;2;15;2;10;58;1;0;1.617315749;14.74966631;0.082055573;0;NA;
53a06b1f-5b71-4e8b-a621-8f8fc494585c;171;29.07.2013;2;15;3;0;17;7;0;0.657;0.696;0.165;NA;NA;4.83;1.392;NA;0;4.105751859;0.487275206;0;2;15;3;6;13;4;0;0.97038945;3.305959691;0.328222292;0;NA;
ec85e780-db37-4617-aa1c-a71a5b06eb5f;172;29.07.2013;2;16;1;21;0;0;0;2.167;NA;NA;NA;11.226;NA;NA;NA;11.78739807;0;0;0;2;16;1;24;0;0;0;11.05083546;0;0;0;NA;
6315b41d-6ef5-4ee1-85b8-fe93d7f5ce89;173;29.07.2013;2;16;2;29;0;0;0;2.167;NA;NA;NA;11.226;NA;NA;NA;16.27783543;0;0;0;2;16;2;37;0;0;0;17.03670467;0;0;0;NA;
cbbb83ee-dfc8-4190-8dc4-9cce50db689d;174;29.07.2013;2;16;3;16;0;0;0;2.167;NA;NA;NA;11.226;NA;NA;NA;8.98087472;0;0;0;2;16;3;70;1;0;0;32.23160343;0.396881236;0;0;NA;
5616654b-bbc5-4e27-a24f-a26782df56a6;175;29.07.2013;2;17;1;21;0;0;0;1.564;0.68;NA;NA;7.518;NA;NA;NA;7.893804004;0;0;0;2;17;1;35;0;0;0;16.33447425;0;0;0;NA;
f1322e56-49aa-41e3-8408-57efbfb77552;176;29.07.2013;2;17;2;41;10;0;0;1.564;0.68;NA;NA;7.518;4.716;NA;NA;15.41171258;2.357830252;0;0;2;17;2;37;0;0;0;17.26787278;0;0;0;NA;
fd5a3cbc-e287-44a5-a013-0f182a86ab18;177;29.07.2013;2;17;3;7;2;0;0;1.564;0.68;NA;NA;7.518;4.716;NA;NA;2.631268001;0.47156605;0;0;2;17;3;124;0;0;0;57.87070876;0;0;0;NA;
a34d7939-fc43-4420-ac99-b4596266c17f;178;29.07.2013;2;18;1;364;160;0;0;1.288;0.95;NA;NA;5.923;6.686;NA;NA;107.8012718;53.4887761;0;0;2;18;1;254;147;2;0;63.51634952;49.65569431;0.152344295;0;NA;
1fea3ef3-0f03-4bda-a34c-3c42e953160a;179;29.07.2013;2;18;2;264;164;0;0;1.288;0.95;NA;NA;5.923;6.686;NA;NA;78.18553781;54.82599551;0;0;2;18;2;195;128;1;0;48.7625518;43.23761138;0.076172148;0;NA;
95881575-f2df-41e9-8622-e1396f50348b;180;29.07.2013;2;18;3;660;172;0;0;1.288;0.95;NA;NA;5.923;6.686;NA;NA;195.4638445;57.50043431;0;0;2;18;3;136;93;5;0;34.00875408;31.41482702;0.380860738;0;NA;
0f24336e-1f76-41fa-9b34-aa226a973689;181;29.07.2013;2;19;1;0;14;10;0;NA;0.626;0.36;NA;NA;4.325;1.632;NA;0;3.027458961;0.815937179;0;2;19;1;2;734;0;0;1.740844655;190.9288641;0;0;NA;
7308bdd0-3b42-4d47-932e-4d732af17743;182;29.07.2013;2;19;2;0;15;13;0;NA;0.626;0.36;NA;NA;4.325;1.632;NA;0;3.24370603;1.060718333;0;2;19;2;0;313;0;0;0;81.41789437;0;0;NA;
363de890-d7df-4e4c-bc87-685fb91ff556;183;29.07.2013;2;19;3;0;16;16;0;NA;0.626;0.36;NA;NA;4.325;1.632;NA;0;3.459953099;1.305499487;0;2;19;3;0;368;20;0;0;95.72455312;1.625213523;0;NA;
6459a983-1a4d-4f59-8bf9-4c32147e8f53;184;29.07.2013;2;20;1;59;25;2;0;1.154;1.123;0.289;NA;5.178;7.953;1.56;NA;15.27591843;9.941762447;0.155998651;0;2;20;1;21;14;0;0;11.55595809;5.512108807;0;0;NA;
24a6e52c-b59e-462c-8e13-8639a001d98f;185;29.07.2013;2;20;2;182;43;0;0;1.154;1.123;0.289;NA;5.178;7.953;NA;NA;47.12232465;17.09983141;0;0;2;20;2;74;61;0;0;40.72099516;24.01704552;0;0;NA;
847adb30-0877-467b-a2d5-4746a7b9ef3d;186;29.07.2013;2;20;3;21;60;0;0;1.154;1.123;0.289;NA;5.178;7.953;NA;NA;5.437191306;23.86022987;0;0;2;20;3;22;46;0;0;12.1062418;18.11121465;0;0;NA;
7fc8bb0c-ce8b-4ed2-a391-5b177d2c4ab7;187;30.07.2013;2;21;1;52;124;1320;0;1.902;0.851;0.217;NA;9.565;5.961;1.472;NA;24.86819517;36.95956798;97.16528225;0;2;21;1;5;32;452;0;1.719734722;9.324301586;33.11119947;0;NA;
8b0b8f1f-cf51-4b1c-a220-a52d2ad31dfc;188;30.07.2013;2;21;2;74;79;1072;0;1.902;0.851;0.217;NA;9.565;5.961;1.472;NA;35.38935466;23.54682153;78.9099868;0;2;21;2;13;48;540;0;4.471310276;13.98645238;39.55762769;0;NA;
5163f49f-48f6-4d03-86b0-252ee136c5ab;189;30.07.2013;2;21;3;19;58;489;0;1.902;0.851;0.217;NA;9.565;5.961;1.472;NA;9.086455926;17.28753986;35.99532047;0;2;21;3;8;48;666;0;2.751575555;13.98645238;48.78774081;0;NA;
82e16cea-378c-4263-9ab0-91cafd73e539;190;18.07.2013;1;1;1;1;98;98;0;1.063;0.493;0.313;NA;4.679;3.373;1.586;NA;0.233944898;16.52750871;7.769929319;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;l_daph_mm_er_estimert_fra_gjennomsnitt_periode_2_3_og_4;
7b173d8b-740e-43ac-a682-42e2053e42bd;191;18.07.2013;1;1;2;0;12;12;0;NA;0.493;0.313;NA;NA;3.373;1.586;NA;0;2.023776577;0.951419917;0;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;
7a393d2c-d2ec-4523-b976-75c4ff51a2d8;192;18.07.2013;1;1;3;0;12;12;0;NA;0.493;0.313;NA;NA;3.373;1.586;NA;0;2.023776577;0.951419917;0;1;1;3;NA;NA;NA;NA;NA;NA;NA;NA;pr?ve_2_slaatt_sammen_med_prove_3._Verdier_for_prove_2_og_tre_er_antall_i_prove_3_delt_paa_2;
6feedf80-c964-46bd-aeff-32f5f6b62f32;193;19.07.2013;1;2;1;0;0;0;50;NA;NA;NA;0.589;NA;NA;NA;10.929;0;0;0;27.32293519;1;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
76e311ad-1522-4312-9d7c-5d5ab99b8957;194;19.07.2013;1;2;2;0;0;0;30;NA;NA;NA;0.589;NA;NA;NA;10.929;0;0;0;16.39376111;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;
adec4968-d649-4bf3-ba17-1f18ff5b8f3f;195;19.07.2013;1;2;3;0;0;0;30;NA;NA;NA;0.589;NA;NA;NA;10.929;0;0;0;16.39376111;1;2;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
21542873-4bf0-463b-9a1e-edf5f82fa091;196;20.07.2013;1;3;1;0;5;1;0;NA;0.592;0.227;NA;NA;4.08;1.485;NA;0;1.0201039;0.074259592;0;1;3;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
c941ad90-6262-44dd-a329-d93596f125d4;197;20.07.2013;1;3;2;0;4;12;0;NA;0.592;0.227;NA;NA;4.08;1.485;NA;0;0.81608312;0.891115107;0;1;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;
ba6cb55f-0bd1-40fa-bb40-8362829a88eb;198;20.07.2013;1;3;3;0;2;26;0;NA;0.592;0.227;NA;NA;4.08;1.485;NA;0;0.40804156;1.930749398;0;1;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
260b77c7-7774-4664-aac0-db91b1606a25;199;20.07.2013;1;4;1;0;0;0;0;NA;0.78;0.316;NA;NA;NA;NA;NA;0;0;0;0;1;4;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
e2eb6ecb-4a7a-410a-b80e-0e39a7df5e5d;200;20.07.2013;1;4;2;0;1;0;0;NA;0.78;0.316;NA;NA;5.442;NA;NA;0;0.272124804;0;0;1;4;2;NA;NA;NA;NA;NA;NA;NA;NA;1_daphn_sletta_fra_prove._San.forurensning_i_sil;
0447e44d-629a-4138-b05c-3e2d0911ffab;201;20.07.2013;1;4;3;0;0;0;0;NA;0.78;0.316;NA;NA;NA;NA;NA;0;0;0;0;1;4;3;NA;NA;NA;NA;NA;NA;NA;NA;1_daphn_sletta_fra_prove._San.forurensning_i_sil;
97210da6-b7f3-47cd-a043-0d8fa84a81a7;202;20.07.2013;1;5;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
9afc0cc8-5534-4faa-b19e-ed139e7d0040;203;20.07.2013;1;5;2;0;2;0;0;NA;0.386;NA;NA;NA;2.615;NA;NA;0;0.261489239;0;0;1;5;2;NA;NA;NA;NA;NA;NA;NA;NA;ingen_copepode_i_bilde;_estimert_fra_periode_4
ec37e812-0b8e-478d-b567-d05a9ce0a1a7;204;20.07.2013;1;5;3;0;2;2;0;NA;0.386;0.303;NA;NA;2.615;1.575;NA;0;0.261489239;0.157538013;0;1;5;3;NA;NA;NA;NA;NA;NA;NA;NA;ingen_copepode_i_bilde;_estimert_fra_periode_5._naupili_estimert_fr_asnitt_dam_4
6b53de85-9564-487c-9f02-4914b95e38e0;205;20.07.2013;1;6;1;7;0;0;0;1.253;NA;0.261;NA;5.726;NA;NA;NA;2.004153383;0;0;0;1;6;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
d5b85936-bfea-4c6b-9f0a-9718635fe8f8;206;20.07.2013;1;6;2;18;0;0;0;1.253;NA;0.261;NA;5.726;NA;NA;NA;5.153537271;0;0;0;1;6;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;
f85d1bfa-bfb0-4d0f-a055-2a349049a51c;207;20.07.2013;1;6;3;18;0;0;0;1.253;NA;0.261;NA;5.726;NA;NA;NA;5.153537271;0;0;0;1;6;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
38f6cc9f-c697-41a5-89ed-46e161fc179b;208;20.07.2013;1;7;1;0;28;94;0;NA;0.748;0.263;NA;NA;5.212;1.531;NA;0;7.296939753;7.195368507;0;1;7;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
3875f173-5edb-498e-810f-99ff00666bf2;209;20.07.2013;1;7;2;0;33;119;0;NA;0.748;0.263;NA;NA;5.212;1.531;NA;0;8.599964709;9.109030344;0;1;7;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;
0726382a-577e-4c14-b9ed-87b3d1bcf07a;210;20.07.2013;1;7;3;0;11;66;0;NA;0.748;0.263;NA;NA;5.212;1.531;NA;0;2.866654903;5.05206725;0;1;7;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
e365edda-540d-4f65-b4ea-d38b712f6684;211;21.07.2013;1;8;1;0;0;0;0;NA;0.973;0.229;NA;NA;NA;NA;NA;0;0;0;0;1;8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
b05816e5-ff53-4166-a152-8b1e11ad8216;212;21.07.2013;1;8;2;0;1;6;0;NA;0.973;0.229;NA;NA;6.848;1.489;NA;0;0.34240078;0.446567001;0;1;8;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;
a559b0e5-c169-49bf-ab36-7cc016c5ece8;213;21.07.2013;1;8;3;0;9;5;0;NA;0.973;0.229;NA;NA;6.848;1.489;NA;0;3.081607022;0.372139168;0;1;8;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
1641f372-1f5d-44e7-9a4a-bbcd076839c6;214;21.07.2013;1;9;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1;9;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
871589a4-7457-46b9-8f7e-3df58d87a8ba;215;21.07.2013;1;9;2;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1;9;2;NA;NA;NA;NA;NA;NA;NA;NA;2_daphn_sletta_fra_prove._Sans_forurensning_i_sil;
81068045-a0b0-49e5-90a6-d057ce4eb282;216;21.07.2013;1;9;3;0;2;0;0;NA;0.815;NA;NA;NA;5.697;NA;NA;0;0.569658632;0;0;1;9;3;NA;NA;NA;NA;NA;NA;NA;NA;ikke_foto_av_copepode_i_prove._Brukt_gj.snitt_av_periode_2;
043a499d-92c3-4f76-bc7d-f6fdd52a5efb;217;23.07.2013;1;10;1;0;43;13;0;0.838;0.698;0.308;NA;NA;4.845;1.581;NA;0;10.41630038;1.027575693;0;1;10;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
31c342d7-2d2d-4dc7-8294-304337e1a6ae;218;23.07.2013;1;10;2;0;10;0;0;0.838;0.698;0.308;NA;NA;4.845;NA;NA;0;2.422395437;0;0;1;10;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;
cda48520-3e9c-444a-a7c6-0a8cc99fe6e7;219;23.07.2013;1;10;3;6;120;42;0;0.838;0.698;0.308;NA;3.491;4.845;1.581;NA;1.047247157;29.06874524;3.31985993;0;1;10;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
45d1b681-d083-4525-ab55-d626db622d41;220;23.07.2013;1;11;1;286;0;0;0;1.281;NA;NA;NA;5.885;NA;NA;NA;84.15894628;0;0;0;1;11;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
ee75dab1-3da5-4e47-9fb7-c76f32694340;221;23.07.2013;1;11;2;128;0;0;0;1.281;NA;NA;NA;5.885;NA;NA;NA;37.66554239;0;0;0;1;11;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;
fcaf9b1e-443a-46c3-8694-d83504077044;222;23.07.2013;1;11;3;139;0;0;0;1.281;NA;NA;NA;5.885;NA;NA;NA;40.90242494;0;0;0;1;11;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
7c8083a8-bb13-435c-a47f-609b7d0a6897;223;23.07.2013;1;12;1;11;0;0;0;1.478;NA;NA;NA;7.017;NA;NA;NA;3.859427075;0;0;0;1;12;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
4cd2f2f2-7f87-4991-9334-752d44df36ad;224;23.07.2013;1;12;2;16;0;0;0;1.478;NA;NA;NA;7.017;NA;NA;NA;5.613712109;0;0;0;1;12;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;
28ef4b60-125f-40b4-8b10-3f4fc0c6fdd8;225;23.07.2013;1;12;3;33;0;0;0;1.478;NA;NA;NA;7.017;NA;NA;NA;11.57828122;0;0;0;1;12;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
55dd21e4-a5a9-42bd-9806-8a86524310b7;226;23.07.2013;1;13;1;0;304;100;0;NA;0.637;0.292;NA;NA;4.407;1.564;NA;0;66.98320154;7.819576969;0;1;13;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
97530d9e-734a-4492-9481-9f53eb2fe47d;227;23.07.2013;1;13;2;0;352;71;0;NA;0.637;0.292;NA;NA;4.407;1.564;NA;0;77.55949652;5.551899648;0;1;13;2;NA;NA;NA;NA;NA;NA;NA;NA;1_daphn_sletta_fra_prove._San.forurensning_i_sil;
9238ffac-940f-44ab-ab24-2294cd9a425d;228;23.07.2013;1;13;3;0;177;147;0;NA;0.637;0.292;NA;NA;4.407;1.564;NA;0;39.00008774;11.49477814;0;1;13;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
8906d77c-3d5b-4fdc-b540-5f878d77f3a4;229;23.07.2013;1;14;1;110;0;0;0;1.233;NA;NA;NA;5.612;NA;NA;NA;30.86833479;0;0;0;1;14;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
502970ff-3320-4b0e-819b-8f0802e39916;230;23.07.2013;1;14;2;60;5;0;0;1.233;0.637;NA;NA;5.612;4.407;NA;NA;16.83727352;1.101697394;0;0;1;14;2;NA;NA;NA;NA;NA;NA;NA;NA;ingen_copepode_i_bilde._Bruk_gj.snitt_storrelse_fra_periode_1;_dam_13
bfc7d06f-8cf4-4a90-a88d-c46302855634;231;23.07.2013;1;14;3;45;4;0;0;1.233;0.637;NA;NA;5.612;4.407;NA;NA;12.62795514;0.881357915;0;0;1;14;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
1271cf75-77fd-4011-aa7a-1aa45ef4ffa9;232;23.07.2013;1;15;1;5;105;19;0;0.787;0.731;0.37;NA;3.235;5.086;1.641;NA;0.808657875;26.70198212;1.559055885;0;1;15;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
7bcf7e9e-3cca-467c-b866-c09733fa1c9b;233;23.07.2013;1;15;2;10;58;1;0;0.787;0.731;0.37;NA;3.235;5.086;1.641;NA;1.617315749;14.74966631;0.082055573;0;1;15;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;
612ea35e-5366-44ee-a12d-73b5e281627b;234;23.07.2013;1;15;3;6;13;4;0;0.787;0.731;0.37;NA;3.235;5.086;1.641;NA;0.97038945;3.305959691;0.328222292;0;1;15;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
9ac0bfe9-bb7c-45cf-b45a-e621bf78d32d;235;23.07.2013;1;16;1;24;0;0;0;1.845;1.121;NA;NA;9.209;NA;NA;NA;11.05083546;0;0;0;1;16;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
fcd12f8c-d7b1-4b61-93d4-b8c309d3e74a;236;23.07.2013;1;16;2;37;0;0;0;1.845;1.121;NA;NA;9.209;NA;NA;NA;17.03670467;0;0;0;1;16;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;
c9a436ef-444f-45ee-9ffa-a1f8d86e4581;237;23.07.2013;1;16;3;70;1;0;0;1.845;1.121;NA;NA;9.209;7.938;NA;NA;32.23160343;0.396881236;0;0;1;16;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
38ee2a4e-554b-4a7e-a834-e66c5192bcec;238;23.07.2013;1;17;1;35;0;0;0;1.865;NA;NA;NA;9.334;NA;NA;NA;16.33447425;0;0;0;1;17;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
49089c15-4de0-465a-85ba-670135b53b0a;239;23.07.2013;1;17;2;37;0;0;0;1.865;NA;NA;NA;9.334;NA;NA;NA;17.26787278;0;0;0;1;17;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;
087b2cf1-6900-4c50-9ab7-cee50fcc1cc4;240;23.07.2013;1;17;3;124;0;0;0;1.865;NA;NA;NA;9.334;NA;NA;NA;57.87070876;0;0;0;1;17;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
665bb65f-5136-4d8c-bc69-5ec98b35cb96;241;23.07.2013;1;18;1;254;147;2;0;1.122;0.96;0.257;NA;5.001;6.756;1.523;NA;63.51634952;49.65569431;0.152344295;0;1;18;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
3aebda71-eb44-48dc-8a1c-aba5050d07a3;242;23.07.2013;1;18;2;195;128;1;0;1.122;0.96;0.257;NA;5.001;6.756;1.523;NA;48.7625518;43.23761138;0.076172148;0;1;18;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;
43a67496-b3aa-4329-a364-7c68c6bb82c2;243;23.07.2013;1;18;3;136;93;5;0;1.122;0.96;0.257;NA;5.001;6.756;1.523;NA;34.00875408;31.41482702;0.380860738;0;1;18;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
98e6a7b5-2c95-4995-a1a2-3d59ba62b586;244;23.07.2013;1;19;1;2;734;0;0;3.097;0.747;0.353;NA;17.408;5.202;NA;NA;1.740844655;190.9288641;0;0;1;19;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
8275a91e-6000-46f0-8c28-8ddb4d8fc57d;245;23.07.2013;1;19;2;0;313;0;0;3.097;0.747;0.353;NA;NA;5.202;NA;NA;0;81.41789437;0;0;1;19;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;
35688334-b044-4de3-980c-44b3f6dbf699;246;23.07.2013;1;19;3;0;368;20;0;3.097;0.747;0.353;NA;NA;5.202;1.625;NA;0;95.72455312;1.625213523;0;1;19;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
0a34eaae-703e-454d-ba60-58fa738529a0;247;23.07.2013;1;20;1;21;14;0;0;2.132;1.112;NA;NA;11.006;7.874;NA;NA;11.55595809;5.512108807;0;0;1;20;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
4b22e279-89a1-490a-ad2e-38a5399fc464;248;23.07.2013;1;20;2;74;61;0;0;2.132;1.112;NA;NA;11.006;7.874;NA;NA;40.72099516;24.01704552;0;0;1;20;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;
2858e63d-9f55-4ac7-ab5a-a5643b19d446;249;23.07.2013;1;20;3;22;46;0;0;2.132;1.112;NA;NA;11.006;7.874;NA;NA;12.1062418;18.11121465;0;0;1;20;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
068b8995-f8a8-48c5-8e4c-61828d497bcf;250;24.07.2013;1;21;1;5;32;452;0;1.455;0.833;0.212;NA;6.879;5.828;1.465;NA;1.719734722;9.324301586;33.11119947;0;1;21;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;
f4750b60-dc4a-4769-9f14-eddff0d8badb;251;24.07.2013;1;21;2;13;48;540;0;1.455;0.833;0.212;NA;6.879;5.828;1.465;NA;4.471310276;13.98645238;39.55762769;0;1;21;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;
fc127644-4d94-48d8-a568-89fed97fdff8;252;24.07.2013;1;21;3;8;48;666;0;1.455;0.833;0.212;NA;6.879;5.828;1.465;NA;2.751575555;13.98645238;48.78774081;0;1;21;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;
